,train-auc-mean,train-auc-std,test-auc-mean,test-auc-std
376,0.9999994000000001,1.2000000000030503e-06,0.9431216999999998,0.004585530788251232
377,0.9999997,6.403124237322215e-07,0.9430747,0.00457807453084808
378,0.9999997,6.403124237322215e-07,0.9430405000000001,0.004609720647718243
379,0.9999997,6.403124237322215e-07,0.9430406,0.004631888971035474
380,0.9999997,6.403124237322215e-07,0.9429453999999999,0.0046056420442757
381,0.9999997,6.403124237322215e-07,0.9429019000000002,0.004679487417442218
382,0.9999997,6.403124237322215e-07,0.9428986,0.004677935318065022
383,0.9999998,5.999999999839467e-07,0.9428933,0.004655612141276369
384,0.9999998,5.999999999839467e-07,0.9428995,0.004678101115837495
385,0.9999998,5.999999999839467e-07,0.9429114999999999,0.004672138231045826
386,0.9999998999999999,3.000000000086267e-07,0.9428664999999998,0.004650418330645109
387,0.9999998999999999,3.000000000086267e-07,0.9428303,0.004660895043873
388,0.9999998999999999,3.000000000086267e-07,0.9428449999999999,0.0047232008849931485
389,0.9999998999999999,3.000000000086267e-07,0.9428593000000001,0.0046950075622942235
390,0.9999998999999999,3.000000000086267e-07,0.9428407,0.0047100942676341516
391,0.9999998999999999,3.000000000086267e-07,0.9428717000000001,0.0047438167976851684
392,0.9999998999999999,3.000000000086267e-07,0.9428546999999998,0.004719663950960925
393,0.9999998999999999,3.000000000086267e-07,0.9428584000000001,0.004720662373015053
394,0.9999998999999999,3.000000000086267e-07,0.9428275000000002,0.004741110761203534
395,0.9999998999999999,3.000000000086267e-07,0.9427822000000001,0.004741394031295015
396,0.9999998999999999,3.000000000086267e-07,0.9427815,0.004741119176945455
397,0.9999998999999999,3.000000000086267e-07,0.9427797,0.004780820871984223
398,0.9999998999999999,3.000000000086267e-07,0.9428097999999998,0.004751605619156536
399,0.9999998999999999,3.000000000086267e-07,0.942789,0.0047370336498699294
400,0.9999998999999999,3.000000000086267e-07,0.9428181999999999,0.004764938232548248
401,0.9999998999999999,3.000000000086267e-07,0.9427851,0.0047817821667240435
402,0.9999998999999999,3.000000000086267e-07,0.9428384000000001,0.004776910260827603
403,0.9999998999999999,3.000000000086267e-07,0.9428386,0.004770636481644782
404,1.0,0.0,0.9428735000000001,0.004788124794739583
405,1.0,0.0,0.9428432999999998,0.004764610499295823
406,1.0,0.0,0.9428413000000001,0.0047893973535299795
407,1.0,0.0,0.9428319999999999,0.004798082450312856
408,1.0,0.0,0.9427726999999999,0.004791972955891973
409,1.0,0.0,0.9427994999999999,0.004759258771069301
410,1.0,0.0,0.9428162999999999,0.004770206432639983
411,1.0,0.0,0.9428482,0.004745967652649991
412,1.0,0.0,0.9428364,0.0047695485991863
413,1.0,0.0,0.9428435000000001,0.004759869940450048
414,1.0,0.0,0.9428931,0.004781140270897722
415,1.0,0.0,0.9428844,0.0047963952130740855
416,1.0,0.0,0.9429316999999999,0.004749442241990127
417,1.0,0.0,0.9429085,0.004767631199033754
418,1.0,0.0,0.9428685,0.00476623787173909
419,1.0,0.0,0.9428927999999999,0.004796178662226822
420,1.0,0.0,0.9429011,0.004791572486146889
421,1.0,0.0,0.9428964000000001,0.004766045975439172
422,1.0,0.0,0.9428822,0.00477791521063318
423,1.0,0.0,0.9428773000000001,0.004800517473148066
424,1.0,0.0,0.9428830999999999,0.004812018026774199
425,1.0,0.0,0.9428603000000001,0.004825675746462877
426,1.0,0.0,0.9428555,0.004846895795248744
427,1.0,0.0,0.9429029,0.00482521577652234
428,1.0,0.0,0.9429021000000001,0.004806008103405564
429,1.0,0.0,0.9428658000000001,0.00476577665863603
430,1.0,0.0,0.9428590000000001,0.004802280187577565
431,1.0,0.0,0.9428205999999999,0.004853584411545761
432,1.0,0.0,0.9428582000000001,0.004822191696728803
433,1.0,0.0,0.9428447999999999,0.0047982236463091285
434,1.0,0.0,0.9428566999999999,0.0047691687126793815
435,1.0,0.0,0.9428510999999998,0.004755133193718131
436,1.0,0.0,0.9428592000000002,0.004818958431030505
437,1.0,0.0,0.9428978000000001,0.004772390256464794
438,1.0,0.0,0.9429581,0.004723028677660119
439,1.0,0.0,0.9429676,0.004683227545187189
440,1.0,0.0,0.9430269000000001,0.004720101152517826
441,1.0,0.0,0.9430103000000001,0.004696718834463069
442,1.0,0.0,0.9430356,0.004720063499572846
443,1.0,0.0,0.9430138999999998,0.004696948380597768
444,1.0,0.0,0.9429548999999999,0.004699094645780199
445,1.0,0.0,0.9429700000000001,0.004675849313226437
446,1.0,0.0,0.9429170000000001,0.0046790081213864175
447,1.0,0.0,0.9429009,0.004706705906470032
448,1.0,0.0,0.942933,0.00469759523586271
449,1.0,0.0,0.9429586000000001,0.004681288074878519
450,1.0,0.0,0.9429789999999999,0.004699716289309386
451,1.0,0.0,0.9429550000000001,0.004676316263898322
452,1.0,0.0,0.9429574000000001,0.004630058988825089
453,1.0,0.0,0.9429516999999998,0.004585570216450741
454,1.0,0.0,0.9429253,0.0045960332255108784
455,1.0,0.0,0.9428984999999999,0.004614604842237305
456,1.0,0.0,0.9428656,0.004647672647680777
457,1.0,0.0,0.9428635999999999,0.004648073153469077
458,1.0,0.0,0.9428543000000001,0.004684699073579853
459,1.0,0.0,0.9428283000000001,0.004672421236361282
460,1.0,0.0,0.9428753000000001,0.004698457428773833
461,1.0,0.0,0.9428788000000001,0.00467101932772709
462,1.0,0.0,0.9429128999999999,0.0046948154479169914
463,1.0,0.0,0.9428940999999998,0.004722316898514969
464,1.0,0.0,0.9428948000000001,0.0046895588662474496
465,1.0,0.0,0.9429003,0.004726905881229273
466,1.0,0.0,0.9429222000000002,0.004741609153019684
467,1.0,0.0,0.9428972999999999,0.0047434548601204005
468,1.0,0.0,0.9428521,0.00475589872579304
469,1.0,0.0,0.9428535,0.004767762394457186
470,1.0,0.0,0.9428355999999999,0.004745082384953922
471,1.0,0.0,0.9428082,0.004751214240591564
472,1.0,0.0,0.9428139,0.004744564710276391
473,1.0,0.0,0.9428209000000001,0.004755716001823491
474,1.0,0.0,0.9428056999999999,0.004717275952284329
475,1.0,0.0,0.9427709,0.0047123931170903
476,1.0,0.0,0.9427755,0.00471251294427931
477,1.0,0.0,0.9427532999999999,0.004685066702833577
478,1.0,0.0,0.942732,0.0046885833894685204
479,1.0,0.0,0.9427478999999999,0.004667958749817742
480,1.0,0.0,0.9427627,0.004665790737913554
481,1.0,0.0,0.9427664,0.004636618427259251
482,1.0,0.0,0.9427486,0.004661349336833719
483,1.0,0.0,0.9427673999999999,0.004642710484189168
484,1.0,0.0,0.9427858,0.004649835584190042
485,1.0,0.0,0.9428016999999999,0.0046600328550343885
486,1.0,0.0,0.9428281999999999,0.004663374868054234
487,1.0,0.0,0.9428367,0.004669820982650198
488,1.0,0.0,0.9427892,0.004658314175750713
489,1.0,0.0,0.942797,0.004668996294708324
490,1.0,0.0,0.9428101000000002,0.004615946109954047
491,1.0,0.0,0.9427939999999999,0.00465695351061184
492,1.0,0.0,0.9427726,0.00466616399626073
493,1.0,0.0,0.9427890999999999,0.004694343030712604
494,1.0,0.0,0.9428037999999999,0.004685439569560145
495,1.0,0.0,0.9427956,0.004638229256947097
496,1.0,0.0,0.9427742,0.004647692799658783
497,1.0,0.0,0.942808,0.004687888949196648
498,1.0,0.0,0.9428049,0.004688993014496835
499,1.0,0.0,0.9427935999999999,0.00469457099637445
500,1.0,0.0,0.9427787000000002,0.004697046966978308
501,1.0,0.0,0.9428186000000001,0.00470463616446584
502,1.0,0.0,0.9428124,0.004738545836013411
503,1.0,0.0,0.9427898000000001,0.004739531196226044
504,1.0,0.0,0.9428090000000001,0.004746248392151419
505,1.0,0.0,0.9428346999999999,0.0047353687089813894
506,1.0,0.0,0.9428115,0.004753282555245375
507,1.0,0.0,0.9428173,0.004755270781984985
508,1.0,0.0,0.9428075999999999,0.004776183187441603
509,1.0,0.0,0.9428180000000002,0.004777975408057262
510,1.0,0.0,0.9428142999999999,0.004743721472641499
511,1.0,0.0,0.9428187000000001,0.004720667919902858
512,1.0,0.0,0.9428042999999999,0.004728707689210673
513,1.0,0.0,0.9427858,0.0047324811843260425
514,1.0,0.0,0.9427741999999999,0.004755993078211966
515,1.0,0.0,0.9428065,0.004789920067182755
516,1.0,0.0,0.9427856,0.004818689743073293
517,1.0,0.0,0.9428086,0.004840757444863344
518,1.0,0.0,0.9428107000000001,0.004852989595084664
519,1.0,0.0,0.9428251,0.004846560274050021
520,1.0,0.0,0.9428258000000002,0.004830076144327346
521,1.0,0.0,0.9428216,0.00482808165216788
522,1.0,0.0,0.9428396999999998,0.004809499455244807
523,1.0,0.0,0.9428531,0.004832663788222803
524,1.0,0.0,0.9428179999999999,0.004830985468825165
525,1.0,0.0,0.9428117,0.00484570713209127
526,1.0,0.0,0.9428275000000002,0.0048105796584195564
527,1.0,0.0,0.9428298999999999,0.004811556119385917
528,1.0,0.0,0.9428137000000001,0.004804185967466296
529,1.0,0.0,0.9428130999999998,0.004854377600681678
530,1.0,0.0,0.9428262000000001,0.004870278201499375
531,1.0,0.0,0.9428192,0.004872275870678895
532,1.0,0.0,0.9428240999999999,0.004894038137366732
533,1.0,0.0,0.9427977000000001,0.004920771139770668
534,1.0,0.0,0.9427772000000001,0.004976207588113655
535,1.0,0.0,0.9427963,0.004990450060866257
536,1.0,0.0,0.9428113000000001,0.00498441041749173
537,1.0,0.0,0.9427947,0.005008042233248445
538,1.0,0.0,0.9428107999999998,0.005016125672269403
539,1.0,0.0,0.9428086999999998,0.0049762073318944215
540,1.0,0.0,0.9427996999999999,0.004975146611910043
541,1.0,0.0,0.9428046,0.004963795970827175
542,1.0,0.0,0.9427807999999999,0.0049838980687810785
543,1.0,0.0,0.9427436,0.004983889107915614
544,1.0,0.0,0.9427364,0.004983992620379772
545,1.0,0.0,0.9427233999999999,0.0050039488246783415
546,1.0,0.0,0.9427172,0.005000046935779709
547,1.0,0.0,0.9427035,0.005005324090406139
548,1.0,0.0,0.9427356,0.004990000224448905
549,1.0,0.0,0.9427149,0.004997449498494211
550,1.0,0.0,0.9426786999999999,0.005003304768850276
551,1.0,0.0,0.9426591999999999,0.005015494368454604
552,1.0,0.0,0.9426601,0.004999694599673068
553,1.0,0.0,0.9426582000000001,0.005036318492708746
554,1.0,0.0,0.9426552000000001,0.005049834488376826
555,1.0,0.0,0.9426826,0.0050677983819406355
556,1.0,0.0,0.9427289999999999,0.005075777083363702
557,1.0,0.0,0.9426935999999999,0.005080511946644765
558,1.0,0.0,0.9426847,0.005112789298416291
559,1.0,0.0,0.9426379999999999,0.00513155424798375
560,1.0,0.0,0.9426371,0.005151947174612722
561,1.0,0.0,0.9426070000000001,0.005144529269039089
562,1.0,0.0,0.9426052,0.005124001889148749
563,1.0,0.0,0.9426057,0.005130469238773383
564,1.0,0.0,0.942591,0.005136012772569792
565,1.0,0.0,0.9425924,0.005135950217827259
566,1.0,0.0,0.9425653,0.005133054413309876
567,1.0,0.0,0.9425784,0.005131869565762551
568,1.0,0.0,0.9425692999999999,0.005116970393699766
569,1.0,0.0,0.9425554,0.005131852379014825
570,1.0,0.0,0.942545,0.005133162650842075
571,1.0,0.0,0.9425293,0.005121999278602057
572,1.0,0.0,0.9425174000000001,0.0051296889028478315
573,1.0,0.0,0.9425098999999999,0.005123615724271296
574,1.0,0.0,0.9424946000000001,0.0051372957711231845
575,1.0,0.0,0.9424962000000001,0.005137596126594609
576,1.0,0.0,0.9424922,0.005126115230854644
577,1.0,0.0,0.9424783999999999,0.005125695859100509
578,1.0,0.0,0.9424669,0.005126816428350047
579,1.0,0.0,0.9424227999999999,0.005123354405074866
580,1.0,0.0,0.9424130999999999,0.005139153110192357
581,1.0,0.0,0.9423879000000002,0.005168353034574934
582,1.0,0.0,0.9424078999999999,0.005134478599624315
583,1.0,0.0,0.9424424,0.005126448423616488
584,1.0,0.0,0.9424437999999998,0.005128999430688211
585,1.0,0.0,0.9424368,0.005139652883220802
586,1.0,0.0,0.9424435000000001,0.005179867126674199
587,1.0,0.0,0.9424157000000001,0.005188086199168261
588,1.0,0.0,0.9424241999999999,0.005171674115796554
589,1.0,0.0,0.9424081,0.005147450445608969
590,1.0,0.0,0.9424064999999999,0.005193252107302314
591,1.0,0.0,0.9424023,0.005200934686188622
592,1.0,0.0,0.9423828999999999,0.005205819790388432
593,1.0,0.0,0.9424156,0.005213588556838745
594,1.0,0.0,0.9424054,0.00521092942189779
595,1.0,0.0,0.9424074999999998,0.005216729765859076
596,1.0,0.0,0.9424115000000001,0.005203580560537126
597,1.0,0.0,0.9424232,0.005219040367730436
598,1.0,0.0,0.9423985,0.005226206506635594
599,1.0,0.0,0.9423813999999998,0.005251609852226271
